,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1003,Lemur-2 Chris ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Equatorial,110.0,635,649,0.000998,6.0,97.57,10.0,,,2015-09-28,,Spire Global,USA,Satish Dhawan Space Centre,PSLV C-30,2015-052G,40936,,2015,9,28,(Lemur-2 F4),1.9198621771937625,7020,7006,14026,7013.0,14,14025.993012974162,7012.996506487081,0.0010750114915248855,5844.761062290594,5854.2,1785.8992134776818,16.23544739525165,1785.8992134776815,1.9198621771937623,7.0,1.9207996704290191,1.921737003032254,0.0009374930154061724,644.3999548222318,-5355.329012036794,-4527.979653902811,3.843474006064508,0.0
1004,Lemur-2 Jeroen ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Equatorial,202.0,635,649,0.000998,6.01,97.57,10.0,,,2015-09-28,,Spire Global,USA,Satish Dhawan Space Centre,PSLV C-30,2015-052F,40935,,2015,9,28,(Lemur-2 F3),3.5255650890285457,7020,7006,14026,7013.0,14,14025.993012974162,7012.996506487081,0.0010750114915248855,5844.761062290594,5854.2,3279.5603738408336,16.23544739525165,3279.5603738408336,3.5255650890285457,7.0,3.5251915772697604,2.758367068974287,0.0003735119013544473,648.490314534858,5052.001164731494,-4864.095975588081,5.516734137948574,0.0
1005,Lemur-2 Joel ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Equatorial,7.0,629,649,0.00143,6.0,97.49,10.0,,,2015-09-28,,Spire Global,USA,Satish Dhawan Space Centre,PSLV C-30,2015-052D,40933,Start of a 100-satellite constellation for full worldwide weather and other data every five minutes.,2015,9,28,(Lemur-2 F1),0.12217304763960307,7020,7000,14020,7010.0,20,14019.985734657506,7009.992867328753,0.0010757016583215586,5841.011081997755,5849.4,113.5752154832897,16.2250307833271,113.5752154832897,0.12217304763960309,10.0,0.12234756850529192,0.12252221339483331,0.00017452103970091602,629.0506329678847,6800.587101595076,1700.6202363169145,0.24504442678966662,0.0
1006,Lemur-2 Peter ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Equatorial,19.0,634,650,0.00114,6.01,97.56,10.0,,,2015-09-28,,Spire Global,USA,Satish Dhawan Space Centre,PSLV C-30,2015-052E,40934,,2015,9,28,(Lemur-2 F2),0.33161255787892263,7021,7005,14026,7013.0,16,14025.990874088006,7012.995437044003,0.0010750114915248855,5844.761062290594,5853.6,308.4735005097814,16.23544739525165,308.4735005097814,0.33161255787892263,8.0,0.3319841060635135,0.33235585466560247,0.00037154838329856604,634.441716790634,5519.894744088325,4325.841728881999,0.6647117093312049,0.0
1008,Lemur-2-Angela ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,205.0,476,490,0.0010199999999999999,51.64,94.2,10.0,,,2017-04-18,,Spire Global,USA,International Space Station - Cygnus,Nanoracks Deployer,2017-019C,42753,,2017,4,18,(Lemur 2F31),3.5779249665883754,6861,6847,13708,6854.0,14,13707.992850888128,6853.996425444064,0.0011126349938313986,5647.121780291317,5652.0,3215.722124888111,15.686449389698103,3215.722124888111,3.5779249665883754,7.0,3.577494294089676,2.706121486641839,0.00043067265614365503,489.33734210306375,4414.70257870075,-5242.87025114754,5.412242973283678,0.0
1009,Lemur-2-Anubhavthakur ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,299.0,498,507,0.000655,51.6,94.6,10.0,,,2016-10-17,,Spire Global,USA,Wallops Island Flight Facility,Antares 230,2016-062E,41873,,2016,10,17,(Lemur 2-F16),5.218534463463046,6878,6869,13747,6873.5,9,13746.997053902354,6873.498526951177,0.0011079035643490867,5671.238462772769,5676.0,4710.278612136272,15.753440174368802,4710.2786121362715,5.218534463463045,4.5,5.217961405580165,1.065797050341696,0.0005730578490030631,500.31957487111504,-3655.753091458611,5820.6921463476065,2.131594100683392,0.0
1011,Lemur-2-Austintacious ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,284.0,396,408,0.000886,51.6,92.6,10.0,,,2016-12-09,,Spire Global,USA,International Space Station - Cygnus,Nanorack Deployer,1998-067LD,42068,,2016,12,9,(Lemur2-F20),4.956735075663896,6779,6767,13546,6773.0,12,13545.994684776751,6772.997342388376,0.0011326539703537385,5547.312305114057,5556.0,4376.21304070109,15.409200847539049,4376.21304070109,4.956735075663897,6.0,4.955875209344262,1.328170055797919,0.0008598661273765574,400.55326343527577,-5991.10580526733,3159.1410854823976,2.656340111595838,0.0
1015,Lemur-2-JennyBarna ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,54.0,476,490,0.0010199999999999999,51.64,94.2,10.0,,,2017-04-18,,Spire Global,USA,International Space Station - Cygnus,Nanoracks Deployer,2017-019B,42752,,2017,4,18,(Lemur 2F30),0.9424777960769379,6861,6847,13708,6854.0,14,13707.992850888128,6853.996425444064,0.0011126349938313986,5647.121780291317,5652.0,847.0682670436976,15.686449389698103,847.0682670436976,0.9424777960769379,7.0,0.9433034884475947,0.9441294280156213,0.0008256923311858801,478.89541771421864,-2139.523347166785,6511.506094720531,1.8882588560312425,0.0
1027,Lemur-2-Redfern-Goes ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,345.0,397,408,0.0008119999999999999,51.6,92.6,10.0,,,2016-12-09,,Spire Global,USA,International Space Station - Cygnus,Nanorack Deployer,1998-067LA,42059,,2016,12,9,(Lemur 2-F21),6.021385919380437,6779,6768,13547,6773.5,11,13546.995534065847,6773.497767032924,0.0011325285588529123,5547.926591399641,5556.0,5316.762983424656,15.410907198332337,5316.762983424656,6.021385919380437,5.5,6.021175593350426,0.26222012239883974,0.00021032609159840656,397.1876282715648,5863.171150280639,3391.6837600168315,0.5244402447976795,0.0
1028,Lemur-2-RobMoore) ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,15.0,476,490,0.0010199999999999999,51.64,94.2,10.0,,,2017-04-18,,Spire Global,USA,International Space Station - Cygnus,Nanoracks Deployer,2017-019E,42755,,2017,4,18,(Lemur 2F33),0.2617993877991494,6861,6847,13708,6854.0,14,13707.992850888128,6853.996425444064,0.0011126349938313986,5647.121780291317,5652.0,235.29674084547153,15.686449389698103,235.29674084547153,0.2617993877991494,7.0,0.2620636435816688,0.2623280296554097,0.0002642559046136354,476.2476136610476,5932.111489302086,3433.272052080456,0.5246560593108194,0.0
1033,Lemur-2-Sokolsky ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,202.0,498,507,0.000655,51.6,94.6,10.0,,,2016-10-17,,Spire Global,USA,Wallops Island Flight Facility,Antares 230,2016-062D,41872,,2016,10,17,(Lemur 2-F14),3.5255650890285457,6878,6869,13747,6873.5,9,13746.997053902354,6873.498526951177,0.0011079035643490867,5671.238462772769,5676.0,3182.1949152224984,15.753440174368802,3182.194915222498,3.5255650890285453,4.5,3.52531987063232,2.758110580515177,0.000245218436536681,506.67472728018765,4949.0624390801095,-4769.881913872788,5.516221161030354,0.0
1035,Lemur-2-SpiroVision) ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,123.0,477,489,0.0008759999999999999,51.64,94.2,10.0,,,2017-04-18,,Spire Global,USA,International Space Station - Cygnus,Nanoracks Deployer,2017-019D,42754,,2017,4,18,(Lemur 2F32),2.1467549799530254,6860,6848,13708,6854.0,12,13707.99474759164,6853.99737379582,0.0011126349938313986,5647.121780291317,5652.0,1929.4332749328669,15.686449389698103,1929.4332749328667,2.1467549799530254,6.0,2.147489305021269,2.148223454668546,0.000734325019955333,486.2737661951005,-2769.3714205698716,-6269.598696265598,4.296446909337092,0.0
1037,Lemur-2-Trutna ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,27.0,396,408,0.000886,51.6,92.6,10.0,,,2016-12-09,,Spire Global,USA,International Space Station - Cygnus,Nanorack Deployer,1998-067LC,42067,,2016,12,9,(Lemur 2-F18),0.47123889803846897,6779,6767,13546,6773.0,12,13545.994684776751,6772.997342388376,0.0011326539703537385,5547.312305114057,5556.0,416.04842288355434,15.409200847539049,416.04842288355434,0.471238898038469,6.0,0.4716414514096628,0.4720441637461903,0.00040255347485118446,396.65427567723236,3972.239492559452,5485.874478725579,0.9440883274923806,0.0
1038,Lemur-2-TrutnaHD ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,242.0,397,406,0.000665,51.6,92.6,10.0,,,2016-12-09,,Spire Global,USA,International Space Station - Cygnus,Nanorack Deployer,1998-067LE,42069,,2016,12,9,(Lemur 2-F19),4.223696789826278,6777,6768,13545,6772.5,9,13544.997009966448,6772.498504983224,0.0011327794050021865,5546.69804150214,5556.0,3728.6136834542162,15.407494559728166,3728.6136834542162,4.2236967898262785,4.5,4.223109812930386,2.060662379378515,0.0005869768571275081,403.61669871968024,-3773.941848711468,-5623.531382558014,4.12132475875703,0.0
1039,Lemur-2-Wingo ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,57.0,498,507,0.000655,51.6,94.6,10.0,,,2016-10-17,,Spire Global,USA,Wallops Island Flight Facility,Antares 230,2016-062F,41874,,2016,10,17,(Lemur 2-F17),0.9948376736367679,6878,6869,13747,6873.5,9,13746.997053902354,6873.498526951177,0.0011079035643490867,5671.238462772769,5676.0,897.9460899390218,15.753440174368802,897.9460899390217,0.9948376736367678,4.5,0.9953871988956259,0.9959368220695681,0.0005495252384708134,500.0500327288164,-2809.501215865371,6273.092403372555,1.9918736441391363,0.0
1040,Lemur-2-Xiaoqing ,NR,USA,Spire Global Inc.,Commercial,Earth Observation,Meteorology Automatic Identification System (AIS),LEO,Non-Polar Inclined,231.0,498,507,0.000655,51.6,94.6,10.0,,,2016-10-17,,Spire Global,USA,Wallops Island Flight Facility,Antares 230,2016-062C,41871,,2016,10,17,(Lemur-2 F15),4.031710572106901,6878,6869,13747,6873.5,9,13746.997053902354,6873.498526951177,0.0011079035643490867,5671.238462772769,5676.0,3639.044680279193,15.753440174368802,3639.044680279193,4.031710572106901,4.5,4.0312017512405784,2.2524922718695803,0.0005088208656751276,505.33506998538905,-1415.3956517202857,-6726.190452831268,4.504984543739161,0.0
1043,LilacSat-1 ,NR (10/17),China,Harbin Institute of Technology,Civil,Earth Science,,LEO,Non-Polar Inclined,266.0,402,403,7.38e-05,51.6,92.6,4.0,,,2017-05-26,,Harbin Institute of Technology,China,International Space Station,Nanorack Deployer,1998-067ME,42725,Carries an Ion-Neutral Mass Spectrometer (INMS).,2017,5,26,(QB50-CN02 Zidingxiang-1),4.642575810304916,6774,6773,13547,6773.5,1,13546.999963091459,6773.4999815457295,0.0011325285588529123,5547.926591399641,5556.0,4099.301314756402,15.410907198332337,4099.301314756402,4.642575810304916,0.5,4.642502190457004,1.6407567363806643,7.36198477801274e-05,402.5349068777123,-6707.302870666278,-944.6641976328441,3.2815134727613287,0.0
1046,LINK ,NR (10/17),South Korea,Korean Advanced Institute of Science and Technology (KAIST),Government,Space Science,,LEO,Non-Polar Inclined,106.0,401,404,0.000221,51.6,92.4,3.0,,,2017-05-18,0.25,Korean Advanced Institute of Science and Technology,South Korea,International Space Station,Nanorack Deployer,1998-067LV,42714,Equipped with an ion-neutral mass spectrometer and two Langmuir probes,2017,5,18,(QB50-KR01 Little Intelligent Nanosatellite of KAIST),1.8500490071139892,6775,6772,13547,6773.5,3,13546.999667823131,6773.4998339115655,0.0011325285588529123,5547.926591399641,5544.0,1633.5561630232276,15.410907198332337,1633.5561630232278,1.8500490071139892,1.5,1.8502614330086864,1.8504738524257374,0.00021242589189652953,402.91291921002176,-5741.201819643979,-3594.2875904085877,3.7009477048514747,0.0
1048,LMRSTSat ,NR,USA,National Aeronautics and Space Administration (NASA) Jet Propulsion Laboratory,Government,Technology Demonstration,,LEO,Non-Polar Inclined,22.0,493,800,0.0219,64.78,97.65,3.0,,,2015-10-08,,NASA Jet Propulsion Laboratory,USA,Cape Canaveral,Atlas 5,2015-058H,40971,Technology demonstration of Low Mass Radio Transponder.,2015,10,8,(Low Mass Radio Science Transponder Satellite),0.3839724354387525,7171,6864,14035,7017.5,307,14031.641956663518,7015.820978331759,0.0010739776241709628,5850.38753673269,5859.0,357.523682800331,16.251076490924138,357.523682800331,0.3839724354387524,153.5,3.096521628773947,3.0974977889484703,0.0009869576791724612,800.0271805547454,6990.228630242771,-617.9216518391335,6.1949955778969406,0.0
1049,Lotos-S1 ,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,305.0,900,911,0.0007559999999999999,67.2,103.1,5000.0,,,2009-11-20,,TsSKB-Progress Samara Space Center and KB Arsenal,Russia,Plesetsk Cosmodrome,Soyuz U,2009-063A,36095,New generation electronic reconnaissance satellite possibly will work as part of the Liana electronic reconnaissance system. ,2009,11,20,(Cosmos 2455),5.323254218582705,7282,7271,14553,7276.5,11,14552.995842780963,7276.497921390482,0.0010171501431868117,6177.244676478018,6186.0,5233.498962016099,17.159012990216716,5233.498962016099,5.323254218582705,5.5,5.322634670986649,0.9611703179743184,0.0006195475749656816,902.3475289224107,-2505.648803183007,6831.482244873323,1.9223406359486368,0.0
1050,Lotos-S2 ,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,15.0,901,910,0.0006190000000000001,67.15,103.11,5000.0,,,2014-12-23,,TsSKB-Progress Samara Space Center and KB Arsenal,Russia,Plesetsk Cosmodrome,Soyuz 2-1b,2014-086A,40358,Electronic intelligence gathering (ELINT).,2014,12,23,(Cosmos 2502),0.2617993877991494,7281,7272,14553,7276.5,9,14552.99721706838,7276.49860853419,0.0010171501431868117,6177.244676478018,6186.6,257.3851948532507,17.159012990216716,257.38519485325077,0.26179938779914946,4.5,0.26195969263562596,0.26212004542111433,0.00016030486375571992,901.1495087417597,6299.299289726722,3642.2898888882387,0.5242400908422287,0.0
1059,Mazaalai ,NR (10/17),Mongolia,Kyushu Institute of Technology (KIT),Civil,Communications,Amateur Radio,LEO,Non-Polar Inclined,346.0,401,410,0.000664,51.6,92.6,2.0,,,2017-07-07,,Kyushu Institute of Technology (KIT),Japan,International Space Station,Nanorack Deployer,1998-067MW,42822,Five country effort at Kyushu Institute of Technology for learning and capacity building.,2017,7,7,(Bird MM),6.03883921190038,6781,6772,13553,6776.5,9,13552.99701173139,6776.498505865695,0.0011317765756132824,5551.612785213265,5556.0,5335.716732454971,15.421146625592403,5335.716732454972,6.038839211900381,4.5,6.038678472200914,0.2446676264884488,0.00016073973144177468,401.1342362609603,5981.24730392825,3185.2203165995857,0.4893352529768976,0.0
1060,M-Cubed/E1P-U2 ,USA,USA,University of Michigan/Montana University,Civil,Technology Development,,LEO,Polar,215.0,442,724,0.0203,101.7,97.45,2.0,,,2011-10-28,,University of Michigan/Montana University/Montana Space Grant Consortium,USA,Vandenberg AFB,Delta 7920,2011-061F,37855,M-Cubed is as a technology demonstrator platform for high resolution imaging technology intended for use in a future Nasa mission; E1P-U2 mission is to detect the Van Allen radiation belts.,2011,10,28,(Michigan Multipurpose Minisat; Explorer 1 Prime - Unit 2 -  HRBE [William A. Hiscock Radiation Belt Explorer]),3.7524578917878086,7095,6813,13908,6954.0,282,13905.140775986412,6952.570387993206,0.0010887215906176114,5771.158909060719,5847.0,3446.664348466819,16.03099696961311,3446.6643484668184,3.7524578917878078,141.0,3.741004742110605,2.553538814313275,0.011454249655768332,699.5563338459515,2673.9575984035832,-6418.031262923287,5.10707762862655,0.0
1065,Megha-Tropiques,India,India/France,Indian Space Research Organization (ISRO)/Centre National d'Etudes Spatiales (CNES),Government,Earth Observation,Earth Science,LEO,Non-Polar Inclined,192.0,853,868,0.0010400000000000001,20.0,102.2,1000.0,,,2011-10-12,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV,2011-058A,37838,The data collected by the satellite will allow improvement in knowledge on the water cycle contribution to the climate dynamic in the tropical atmosphere and our understanding of the processes linked to the tropical convection.,2011,10,12,,3.351032163829113,7239,7224,14463,7231.5,15,14462.992221528712,7231.496110764356,0.0010266591433121034,6120.030536044721,6132.0,3264.016285890518,17.000084822346448,3264.016285890518,3.3510321638291125,7.5,3.3508161554103033,2.9325850504215616,0.00021600852722416836,867.8567509404802,6608.84226228476,-2935.606740116619,5.865170100843123,0.0
1144,NigeriaEduSat-1 ,NR (10/17),Nigeria,Kyushu Institute of Technology (KIT),Civil,Communications,Amateur Radio,LEO,Non-Polar Inclined,104.0,396,410,0.00103,51.6,92.6,2.0,,,2015-01-01,,Kyushu Institute of Technology (KIT),Japan,International Space Station,Nanorack Deployer,1998-067MY,42824,Five-country student collaboration for learning and capacity building.,2015,1,1,(BIRD NN),1.8151424220741028,6781,6767,13548,6774.0,14,13547.992766458063,6773.996383229031,0.0011324031704937282,5548.5409003580535,5556.0,1602.9118156589934,15.412613612105703,1602.9118156589932,1.8151424220741024,7.0,1.8161415777030143,1.817140608047274,0.0009991553276072515,404.6947056951267,-5968.330002455655,-3204.0758448004876,3.634281216094548,0.0
1154,NJUST-1 ,NR (10/17),China,Nanjing University of Science and Technology,Civil,Space Science,,LEO,Non-Polar Inclined,91.0,398,408,0.0007379999999999999,51.6,92.6,4.0,,,2017-05-25,,Nanjing University of Science and Technologyo,China,International Space Station,Nanorack Deployer,1998-067MB,42722,Standardized sensor for multi-point in-situ long-duration measurements of key parameters and constituents in the largely unexplored lower thermosphere and ionosphere. ,2017,5,25,(QB50 - CN03),1.5882496193148399,6779,6769,13548,6774.0,10,13547.996309417862,6773.998154708931,0.0011324031704937282,5548.5409003580535,5556.0,1402.5478387016192,15.412613612105703,1402.547838701619,1.5882496193148394,5.0,1.5889874974100864,1.5897253704187184,0.0007378779613957764,403.0909365028083,-6769.14621359334,-256.3893585568606,3.179450740837437,0.0
1161,NROL-76 ,NR (9/17),USA,National Reconnaissance Office,Military,Technology Development,,LEO,Non-Polar Inclined,16.0,300,300,0.0,51.0,90.52,,,,2017-05-01,,Ball Aerospace,USA,Cape Canaveral,Falcon 9,2017-022A,42689,Believed to be a technology demonstration satellite for a future project.,2017,5,1,(USA 276),0.2792526803190927,6671,6671,13342,6671.0,0,13342.0,6671.0,0.0011587305414556834,5422.473200098948,5431.2,240.9988088932866,15.06242555583041,240.99880889328657,0.2792526803190927,0.0,0.2792526803190927,0.2792526803190926,0.0,300.0,5657.328849459518,3535.091411699709,0.5585053606381852,0.0
1162,Nsight-1 ,NR (10/17),South Africa,SCS Space,Civil,Earth Science,,LEO,Non-Polar Inclined,219.0,399,406,0.000517,51.6,92.6,3.0,,,2017-05-26,,SCS Space,South Africa,International Space Station,Nanorack Deployer,1998-067MF,42726,Atmospheric research measurements in the lower thermosphere,2017,5,26,(QB50 - AZ02),3.822271061867582,6777,6770,13547,6773.5,7,13546.998191481389,6773.499095740694,0.0011325285588529123,5547.926591399641,5556.0,3374.988676434782,15.410907198332337,3374.9886764347816,3.8222710618675815,3.5,3.8219458338969536,2.4615646359150714,0.0003252279854208512,405.2222036527637,1416.9069473617176,-6623.644407616722,4.923129271830143,0.0
1174,ÑuSat-1 ,NR (12/16),Argentina,Satellogic,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,92.0,481,499,0.00131,97.5,94.41,35.0,,,2016-05-29,,Satellogic,Uruguay,Taiyuan Launch Center,Long March 4B,2016-033B,41557,Start-up for new earth observation company in Argentina.,2016,5,29,(Fresco),1.6057029118347832,6870,6852,13722,6861.0,18,13721.988194135718,6860.994097067859,0.0011109326636914178,5655.775109088751,5664.599999999999,1445.3647501004589,15.71048641413542,1445.3647501004587,1.605702911834783,9.0,2.2740780428305776,2.2750767884552716,0.00099916887709468,495.81269898175015,-1108.2206786523573,-6770.90016472808,4.550153576910543,0.0
1175,ÑuSat-2 ,NR (12/16),Argentina,Satellogic,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,231.0,482,500,0.00131,97.5,94.41,35.0,,,2016-05-29,,Satellogic,Uruguay,Taiyuan Launch Center,Long March 4B,2016-033C,41558,,2016,5,29,(Batata),4.031710572106901,6871,6853,13724,6862.0,18,13723.98819585619,6861.994097928095,0.001110689828033747,5657.011659414134,5664.599999999999,3629.915814790735,15.713921276150371,3629.9158147907356,4.031710572106901,9.0,4.030693349505584,2.2535087604400226,0.0010172225967201032,496.6642027695998,-1399.3733373472194,-6717.791350684545,4.507017520880045,0.0
1176,ÑuSat-3 ,NR (10/17),Argentina,Satellogic,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,200.0,535,545,0.000724,43.02,95.44,35.0,,,2017-06-15,,Satellogic,Uruguay,Jiuquan Satellite Launch Center,Long March 4B,2017-034C,42760,Third satellite in the Aleph-1 Earth Observation Satellite Constellation operated by Satellogic to collect multi-band imagery of Earth for the commercial market. ,2017,6,15,(Milanesat),3.490658503988659,6916,6906,13822,6911.0,10,13821.996382578025,6910.9981912890125,0.0010988983610035368,5717.712875139472,5726.4,3176.5071528552626,15.88253576427631,3176.507152855262,3.4906585039886586,5.0,3.4904110497572733,2.793021627522124,0.0002474542836094432,544.7022354977671,5298.526874498964,-4437.0625029602115,5.586043255044248,0.0
1177,NuSTAR ,USA,USA,National Aeronautics and Space Administration (NASA),Government,Space Science,,LEO,Equatorial,189.0,613,632,0.0013599999999999999,6.0,97.2,360.0,,,2012-06-13,2.0,Orbital Sciences Corp.,USA,Kwajalein Island,Pegasus XL,2012-031A,38358,Read more at http://spaceflight101.com/long-march-4b-launches-hxmt-space-telescope/#AdEp4bOgoXGMgbtu.99,2012,6,13,(Nuclear Spectroscopic Telescope Array),3.2986722862692828,7003,6984,13987,6993.5,19,13986.987095153838,6993.493547576919,0.0010795108115885018,5820.400536733736,5832.0,3055.7102817852115,16.167779268704823,3055.7102817852115,3.298672286269283,9.5,3.2984598207923854,2.9849378093498213,0.0002124656653891673,631.8943777471959,6653.04737551654,-2155.4568648060804,5.969875618699643,0.0
1178,O/OREOS ,USA,USA,National Aeronautics and Space Administration (NASA)-Ames Research Center/Stanford University,Government/Civil,Space Science,,LEO,Polar,103.0,624,654,0.00214,71.97,97.48,6.0,,,2010-11-20,0.5,NASA/Ames Research Center,USA,Kodiak Launch Complex,Minotaur 4,2010-062C,37224,Carries two biological experiments - one will test live microorganisms the other inanimate organic samples to see how they react to conditions in space for six months.,2010,11,20,(Organism/Organic Exposure to Orbital Stresses USA 219),1.7976891295541595,7025,6995,14020,7010.0,30,14019.967902958979,7009.983951479489,0.0010757016583215586,5841.011081997755,5848.8,1671.1781706826912,16.2250307833271,1671.1781706826912,1.7976891295541597,15.0,2.6554268055565085,2.6564257539911895,0.0009998943556416941,652.2632000817512,3960.81931591718,-5783.758049782469,5.312851507982379,0.0
1193,Ofeq 10,NR,Israel,Ministry of Defense,Military,Earth Observation,Radar Imaging,LEO,Non-Polar Inclined,342.0,385,601,0.0157,140.94,94.47,300.0,,,2014-04-09,5.0,Israel Aerospace Industries (IAI),Israel,Palmachim Launch Complex ,Shavit,2014-019A,39650,Reconnaissance satellite Mideast area; especially Syria and Iran.,2014,4,9,,5.969026041820607,6972,6756,13728,6864.0,216,13726.300594114935,6863.1502970574675,0.0011102044220384624,5659.485030372099,5668.2,5376.510778853494,15.720791751033607,5376.510778853493,5.969026041820606,108.0,5.964100935351688,0.3240467028660987,0.004925614595042636,390.6748388373835,5472.229248381528,4143.060767480502,0.6480934057321974,0.0
1194,Ofeq 11,NR (12/16),Israel,Ministry of Defense,Military,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,62.0,386,608,0.0162,142.0,94.4,300.0,,,2016-09-13,5.0,Israel Aerospace Industries (IAI),Israel,Palmachim Launch Complex ,Shavit,2016-056A,41759,Likely carries a high-resolution optical camera system to obtain detailed images of Israels neighbors from orbit.,2016,9,13,,1.0821041362364843,6979,6757,13736,6868.0,222,13734.205910790766,6867.102955395383,0.0011092346700662932,5664.432853333076,5664.0,975.5412136295853,15.73453570370299,975.5412136295854,1.0821041362364845,111.0,3.0804141864084555,3.081396779725486,0.0009906027119899526,608.0534497064482,6818.287099344264,-824.7468153004278,6.162793559450972,0.0
1195,Ofeq 5 ,NR,Israel,Ministry of Defense,Military,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,219.0,367,764,0.0286,143.4,95.97,300.0,,,2002-05-28,4.0,Israel Aircraft Industries (IAI) Missiles and Space Group,Israel,Palmachim Launch Complex ,Shavit,2002-025A,27434,High resolution observation missions.,2002,5,28,,3.822271061867582,7135,6738,13873,6936.5,397,13867.31841417078,6933.65920708539,0.0010928442691349998,5749.387615998396,5758.2,3497.544133065691,15.970521155551099,3497.544133065691,3.8222710618675815,198.5,3.8046638433169253,2.4959328050059306,0.017609832693698875,721.8474448039724,1913.4517180163189,-6664.632834898845,4.991865610011861,0.0
1196,Ofeq 7,NR,Israel,Ministry of Defense,Military,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,4.0,340,576,0.0173,141.76,93.75,300.0,,,2007-06-10,5.0,Israel Aerospace Industries (IAI),Israel,Palmachim Launch Complex ,Shavit,2007-025A,31601,Reconnaissance satellite Mideast area; especially Syria and Iran.,2007,6,10,,0.06981317007977318,6947,6711,13658,6829.0,236,13655.960896253328,6827.980448126664,0.0011187503804532492,5616.253113258405,5625.0,62.40281236953784,15.60070309238446,62.40281236953784,0.06981317007977318,118.0,3.083971715353947,3.0849595493163635,0.00099643950195947,575.9456288450883,6785.241392987016,-771.7268734788502,6.169919098632727,0.0
1197,Ofeq 9,NR,Israel,Ministry of Defense,Military,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,54.0,343,589,0.018,141.78,93.91,300.0,,,2010-06-22,5.0,Israel Aerospace Industries (IAI),Israel,Palmachim Launch Complex ,Shavit,2010-031A,36608,Reconnaissance satellite Mideast area; especially Syria and Iran.,2010,6,22,,0.9424777960769379,6960,6714,13674,6837.0,246,13671.787008288273,6835.893504144136,0.001116787373778265,5626.12494974992,5634.599999999999,843.918742462488,15.628124860416445,843.918742462488,0.9424777960769379,123.0,3.0861820794559325,3.0871701603622537,0.0009970412296600169,588.877121611943,6796.540208945969,-742.5844451133773,6.174340320724507,0.0
