,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1048,LMRSTSat ,NR,USA,National Aeronautics and Space Administration (NASA) Jet Propulsion Laboratory,Government,Technology Demonstration,,LEO,Non-Polar Inclined,22.0,493,800,0.0219,64.78,97.65,3.0,,,2015-10-08,,NASA Jet Propulsion Laboratory,USA,Cape Canaveral,Atlas 5,2015-058H,40971,Technology demonstration of Low Mass Radio Transponder.,2015,10,8,(Low Mass Radio Science Transponder Satellite),0.3839724354387525,7171,6864,14035,7017.5,307,14031.641956663518,7015.820978331759,0.0010739776241709628,5850.38753673269,5859.0,357.523682800331,16.251076490924138,357.523682800331,0.3839724354387524,153.5,3.096521628773947,3.0974977889484703,0.0009869576791724612,800.0271805547454,6990.228630242771,-617.9216518391335,6.1949955778969406,0.0
1049,Lotos-S1 ,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,305.0,900,911,0.0007559999999999999,67.2,103.1,5000.0,,,2009-11-20,,TsSKB-Progress Samara Space Center and KB Arsenal,Russia,Plesetsk Cosmodrome,Soyuz U,2009-063A,36095,New generation electronic reconnaissance satellite possibly will work as part of the Liana electronic reconnaissance system. ,2009,11,20,(Cosmos 2455),5.323254218582705,7282,7271,14553,7276.5,11,14552.995842780963,7276.497921390482,0.0010171501431868117,6177.244676478018,6186.0,5233.498962016099,17.159012990216716,5233.498962016099,5.323254218582705,5.5,5.322634670986649,0.9611703179743184,0.0006195475749656816,902.3475289224107,-2505.648803183007,6831.482244873323,1.9223406359486368,0.0
1050,Lotos-S2 ,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,15.0,901,910,0.0006190000000000001,67.15,103.11,5000.0,,,2014-12-23,,TsSKB-Progress Samara Space Center and KB Arsenal,Russia,Plesetsk Cosmodrome,Soyuz 2-1b,2014-086A,40358,Electronic intelligence gathering (ELINT).,2014,12,23,(Cosmos 2502),0.2617993877991494,7281,7272,14553,7276.5,9,14552.99721706838,7276.49860853419,0.0010171501431868117,6177.244676478018,6186.6,257.3851948532507,17.159012990216716,257.38519485325077,0.26179938779914946,4.5,0.26195969263562596,0.26212004542111433,0.00016030486375571992,901.1495087417597,6299.299289726722,3642.2898888882387,0.5242400908422287,0.0
1051,LQSat ,NR,China,Changchun Institute of Optics,Commercial,Earth Observation,Technology Development,LEO,Sun-Synchronous,224.0,640,663,0.00164,98.04,97.77,55.0,,,2015-10-07,,Chang Guang Satellite Technology Co. Ltd.,China,Jiuquan Satellite Launch Center,Long March 2D,2015-057A,40958,Technology development in earth imaging.,2015,10,7,(Lingqiao Satellite Jilian 1A),3.9095375244672983,7034,7011,14045,7022.5,23,14044.981167662703,7022.490583831352,0.0010728308248464052,5856.64129111795,5866.2,3644.1323589178355,16.268448030883192,3644.132358917835,3.9095375244672974,11.5,3.90839962713688,2.375922905738822,0.0011378976322831238,659.7936627136014,277.01370555313093,-7017.024840537561,4.751845811477644,0.0
1052,Luch 5A,Russia,Russia,Russian Federal Space Agency,Government,Communications,,GEO,,,35778,35793,0.000178,4.85,1436.8,950.0,,,2011-12-11,,ISS Reshetnev/Thales Alenia Space,Russia/France,Baikonur Cosmodrome,Proton M,2011-074B,37951,Seven S-band and Ku-band channels. The 1148-kg spacecraft will provide TV and data communications links between the International Space Station and the ground as well as orbital control of spacecraft in low Earth orbit.,2011,12,11,,,42164,42149,84313,42156.5,15,84312.99866568619,42156.499332843094,7.294105571808137e-05,86140.58633130047,86208.0,,239.27940647583463,,,7.5,,,,,,,,
1053,Luch 5B,Russia,Russia,Russian Federal Space Agency,Government,Communications,,GEO,,344.0,35772,35801,0.000344,0.22,1436.09,1282.0,950.0,,2012-11-02,,OAO ISS,Russia,Baikonur Cosmodrome,Proton M,2012-061A,38977,Relay commands and data. Provide secure communication links command relay to spacecraft and communication with ISS. Time correction for GLONASS.,2012,11,2,,6.003932626860494,42172,42143,84315,42157.5,29,84314.99501274966,42157.49750637483,7.293846042816265e-05,86143.65137810822,86165.4,82315.04465019231,239.28792049474504,82315.0446501923,6.003932626860492,14.5,6.003837776245457,0.2794423972359581,9.485061993664587e-05,35772.5599890715,35743.10846140905,22353.633813163353,0.5588847944719162,0.0
1054,Luch 5V,Russia,Russia,Russian Federal Space Agency,Government,Communications,,GEO,,95.0,35767,35802,0.00041500000000000006,4.76,1435.99,1148.0,950.0,2200.0,2014-04-28,10.0,OAO Resetneva,Russia,Baikonur Cosmodrome,Proton M,2014-023A,39727,Relay commands and data. Provide secure communication links command relay to spacecraft and communication with ISS. Time correction for GLONASS.,2014,4,28,,1.6580627893946132,42173,42138,84311,42155.5,35,84310.99273522997,42155.496367614986,7.29436511619127e-05,86137.5213208457,86159.4,22730.73479300095,239.27089255790472,22730.73479300095,1.6580627893946132,17.5,1.6584761952415832,1.6588895935535788,0.0004134058236913772,35786.031953664344,-41502.90169162097,-7388.864731275424,3.3177791871071576,0.0
1055,Luch/Olympus,Russia,Russia,Ministry of Defense,Military,Communications,,GEO,,95.0,35781,35793,0.00014199999999999998,0.05,1436.12,,,,2014-09-27,15.0,ISS Reshetnev,Russia,Baikonur Cosmodrome,Proton M,2014-058A,40258,Likely serve as a data relay station for military satellites when they are orbiting the Earth beyond the range of ground stations. ,2014,9,27,,1.6580627893946132,42164,42152,84316,42158.0,12,84315.99914606955,42157.99957303477,7.293716284091653e-05,86145.18391514434,86167.2,22732.756866496424,239.2921775420676,22732.756866496424,1.658062789394613,6.0,1.6582042472910425,1.6583457043097747,0.00014145789549708423,35787.52259587697,-41513.37635777951,-7344.150480814123,3.3166914086195494,0.0
1056,M3MSat ,NR (12/16),Canada,Defence Research and Development Canada (DRDC)/Canadian Space Agency,Government,Earth Observation,Automatic Identification System (AIS),LEO,Sun-Synchronous,346.0,501,515,0.0010199999999999999,97.5,94.7,85.0,,,2016-06-22,,Com Dev International (Honeywell Canada),Canada,Satish Dhawan Space Centre,PSLV XL,2016-040G,41605,Automatic Identification System (AIS) satellite; real-time data on the locations speeds and routes of vessels through Canadian oceans.,2016,6,22,(Maritime Monitoring and Messaging Microsatellite),6.03883921190038,6886,6872,13758,6879.0,14,13757.992876869794,6878.996438434897,0.0011065751187633273,5678.046795595288,5682.0,5457.233864655472,15.772352209986911,5457.233864655471,6.038839211900379,7.0,6.038592207105817,0.24484022720735182,0.0002470049105006639,501.192261902439,6070.601932698347,3235.4941407414726,0.48968045441470365,0.0
1057,Maroc Tubsat ,NR,Morocco/Germany,CTRS Morocco/Institut für Luft-und Raumfahrttechnik (Berlin),Government,Technology Development,,LEO,Sun-Synchronous,349.0,984,1014,0.0020399999999999997,99.2,105.1,47.0,,56.0,2001-12-10,3.0,CRTS Morocco/Institut für Luft-und Raumfahrttechnik,Morocco/Germany,Baikonur Cosmodrome,Zenit,2001-056D,27004,Test three-dimensional attitude control system for future remote sensing; currently used for ice observation in Arctic.,2001,12,10,,6.09119908946021,7385,7355,14740,7370.0,30,14739.969470796064,7369.984735398032,0.0009978554491854358,6296.688876438609,6306.0,6104.290049658541,17.490802434551693,6104.290049658541,6.0911990894602095,15.0,6.090809058064183,0.19276667176785664,0.00039003215820130764,984.2425516571939,6829.027251365646,2771.5077090767636,0.3855333435357133,0.0
1058,Max Valier,NR (10/17),Italy,Max Valier school Bolzano Italy Oskar von Miller school Merano Italy,Civil,Space Science/Technology Development,,LEO,Sun-Synchronous,318.0,496,516,0.00145,97.45,94.7,16.0,,,2017-06-23,,Two high schools and OHB System AG,Italy/Germany,Satish Dhawan Space Centre,PSLV,2017-036P,42778,Carries a mini x-ray telescope added to the mission by the Max Planck Institute of Extraterrestrial Physics (MPE).,2017,6,23,,5.550147021341968,6887,6867,13754,6877.0,20,13753.985458767942,6876.992729383971,0.0011070578825715211,5675.570723171888,5682.0,5013.4208054685005,15.765474231033021,5013.4208054685005,5.550147021341968,10.0,5.549175735343811,0.7349813809436306,0.0009712862559620513,498.5961041422088,692.2579547178749,6842.0617460988615,1.4699627618872613,0.0
1059,Mazaalai ,NR (10/17),Mongolia,Kyushu Institute of Technology (KIT),Civil,Communications,Amateur Radio,LEO,Non-Polar Inclined,346.0,401,410,0.000664,51.6,92.6,2.0,,,2017-07-07,,Kyushu Institute of Technology (KIT),Japan,International Space Station,Nanorack Deployer,1998-067MW,42822,Five country effort at Kyushu Institute of Technology for learning and capacity building.,2017,7,7,(Bird MM),6.03883921190038,6781,6772,13553,6776.5,9,13552.99701173139,6776.498505865695,0.0011317765756132824,5551.612785213265,5556.0,5335.716732454971,15.421146625592403,5335.716732454972,6.038839211900381,4.5,6.038678472200914,0.2446676264884488,0.00016073973144177468,401.1342362609603,5981.24730392825,3185.2203165995857,0.4893352529768976,0.0
1060,M-Cubed/E1P-U2 ,USA,USA,University of Michigan/Montana University,Civil,Technology Development,,LEO,Polar,215.0,442,724,0.0203,101.7,97.45,2.0,,,2011-10-28,,University of Michigan/Montana University/Montana Space Grant Consortium,USA,Vandenberg AFB,Delta 7920,2011-061F,37855,M-Cubed is as a technology demonstrator platform for high resolution imaging technology intended for use in a future Nasa mission; E1P-U2 mission is to detect the Van Allen radiation belts.,2011,10,28,(Michigan Multipurpose Minisat; Explorer 1 Prime - Unit 2 -  HRBE [William A. Hiscock Radiation Belt Explorer]),3.7524578917878086,7095,6813,13908,6954.0,282,13905.140775986412,6952.570387993206,0.0010887215906176114,5771.158909060719,5847.0,3446.664348466819,16.03099696961311,3446.6643484668184,3.7524578917878078,141.0,3.741004742110605,2.553538814313275,0.011454249655768332,699.5563338459515,2673.9575984035832,-6418.031262923287,5.10707762862655,0.0
1061,Measat 2 ,Malaysia,Malaysia,MEASAT Satellite Systems Sdn. Bhd.,Commercial,Communications,,GEO,,148.0,35782,35791,0.00010700000000000001,1.09,1436.12,1450.0,650.0,,1996-11-14,11.5,Boeing Satellite Systems,USA,Guiana Space Center,Ariane 44L,1996-063B,24653,Brought back from retirement 9/11 highly inclined. Digital video and audio broadcasting international and domestic VSAT and telecommunication services as well as high-speed Internet access; 6 C-band 9 Ku-band; Malaysia and neighboring countries.,1996,11,14,(Malaysia East Asia Sat 2),2.5830872929516078,42162,42153,84315,42157.5,9,84314.99951965842,42157.49975982921,7.293846042816265e-05,86143.65137810822,86167.2,35414.61223322227,239.28792049474504,35414.612233222266,2.5830872929516073,4.5,2.5831439891682004,2.583200682812535,5.6696216765947945e-05,35790.325555394455,18489.224035498464,-37886.717784207605,5.16640136562507,0.0
1062,Measat 3 ,Malaysia,Malaysia,MEASAT Satellite Systems Sdn. Bhd.,Commercial,Communications,,GEO,,91.54,35778,35794,0.00018999999999999998,0.0,1436.1,4900.0,3220.0,10800.0,2006-12-11,15.0,Boeing Satellite Systems,USA,Baikonur Cosmodrome,Proton M,2006-056A,29648,24 C-band 24 Ku-band,2006,12,11,(Malaysia East Asia Sat 3),1.5976743972756093,42165,42149,84314,42157.0,16,84313.99848186539,42156.999240932695,7.293975805388373e-05,86142.11885016024,86166.0,21904.02655428797,239.28366347266734,21904.02655428797,1.5976743972756091,8.0,1.5978643276790006,1.598054257591772,0.0001899304011102776,35786.21678361121,-42094.37065056271,-2297.0869254397753,3.196108515183544,0.0
1063,Measat 3A ,Malaysia,Malaysia,MEASAT Satellite Systems Sdn. Bhd.,Commercial,Communications,,GEO,,91.5,35728,35788,0.000712,0.04,1434.6,2417.0,,,2009-06-21,15.0,Orbital Sciences Corp.,USA,Baikonur Cosmodrome,Zenit 3SLB,2009-032A,35362,12 C-band 12 Ku-band transponders Asia-Pacific region Middle East and Africa.,2009,6,21,(Malaysia East Asia Sat 3A),1.5969762655748114,42159,42099,84258,42129.0,60,84257.97863704067,42128.98931852033,7.301248654961818e-05,86056.31179140335,86076.0,21872.64591364835,239.04531053167597,21872.64591364835,1.5969762655748112,30.0,1.5976880083247416,1.5983997441416122,0.00071174262987416,35758.80654157333,-42064.8160348273,-2324.626898215389,3.1967994882832245,0.0
1064,Measat 3B ,Malaysia,Malaysia,MEASAT Satellite Systems Sdn. Bhd.,Commercial,Communications,,GEO,,91.5,35772,35802,0.000356,0.05,1436.11,5800.0,,16000.0,2014-09-11,15.0,Airbus Defence and Space,Germany/France,Guiana Space Center,Ariane 5 ECA,2014-054B,40147,48 Ku-band transponders.,2014,9,11,(Malaysia East Asia Sat 3B),1.5969762655748114,42173,42143,84316,42158.0,30,84315.9946629345,42157.99733146725,7.293716284091653e-05,86145.18391514434,86166.59999999999,21895.234245099186,239.2921775420676,21895.234245099186,1.5969762655748114,15.0,1.5973321402661087,1.597688013261666,0.0003558746762896004,35787.398209332474,-42097.04050194128,-2266.306318152111,3.195376026523332,0.0
1065,Megha-Tropiques,India,India/France,Indian Space Research Organization (ISRO)/Centre National d'Etudes Spatiales (CNES),Government,Earth Observation,Earth Science,LEO,Non-Polar Inclined,192.0,853,868,0.0010400000000000001,20.0,102.2,1000.0,,,2011-10-12,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV,2011-058A,37838,The data collected by the satellite will allow improvement in knowledge on the water cycle contribution to the climate dynamic in the tropical atmosphere and our understanding of the processes linked to the tropical convection.,2011,10,12,,3.351032163829113,7239,7224,14463,7231.5,15,14462.992221528712,7231.496110764356,0.0010266591433121034,6120.030536044721,6132.0,3264.016285890518,17.000084822346448,3264.016285890518,3.3510321638291125,7.5,3.3508161554103033,2.9325850504215616,0.00021600852722416836,867.8567509404802,6608.84226228476,-2935.606740116619,5.865170100843123,0.0
1066,Mercury 1 ,USA,USA,National Reconnaissance Office (NRO)/USAF,Military,Earth Observation,Electronic Intelligence,GEO,,332.05,35598,35976,0.00448,5.1,1436.13,8000.0,4000.0,,1994-08-27,,Boeing Satellite Systems,USA,Cape Canaveral,Titan IVA,1994-054A,23223,In the $1 billion range; ELINT; signals intelligence.,1994,8,27,(Advanced Vortex 1 USA 105),5.795365781247171,42347,41969,84316,42158.0,378,84315.15268325142,42157.57634162571,7.293716284091653e-05,86145.18391514434,86167.8,79456.96755284355,239.2921775420676,79456.96755284355,5.79536578124717,189.0,5.793257658595986,0.4920399513479774,0.0021081360117844094,35620.34926823459,23339.9154847002,35107.27185153038,0.9840799026959548,0.0
1067,Mercury 2 ,USA,USA,National Reconnaissance Office (NRO)/USAF,Military,Earth Observation,Electronic Intelligence,GEO,,336.49,33674,37900,0.0501,7.33,1436.12,8000.0,4000.0,,1996-04-24,,Boeing Satellite Systems,USA,Cape Canaveral,Titan IVA,1996-026A,23855,In the $1 billion range; ELINT; signals intelligence.,1996,4,24,(Advanced Vortex 2 USA 118),5.87285840003572,44271,40045,84316,42158.0,4226,84210.02778766908,42105.01389383454,7.293716284091653e-05,86145.18391514434,86167.2,80519.42482113033,239.2921775420676,80519.42482113033,5.872858400035719,2113.0,5.851910689704769,0.4527185177764886,0.020966515936225134,33868.28291212335,26025.896666902918,33123.8051851791,0.9054370355529772,0.0
1068,Mercury 3 ,USA,USA,National Reconnaissance Office (NRO)/USAF,Military,Earth Observation,Electronic Intelligence,GEO,,83.0,35500,35500,0.0,7.0,1436.0,3900.0,,,2014-04-10,,Unknown,USA,Cape Canaveral,Atlas 5,2014-020A,39652,Speculated to be a new SIGINT satellite - not verified.,2014,4,10,(NROL 67 USA 250),1.4486232791552935,41871,41871,83742,41871.0,0,83742.0,41871.0,7.368835563016392e-05,85267.00390377009,86160.0,19658.781455591437,236.85278862158358,19658.781455591437,1.4486232791552935,0.0,1.4486232791552935,1.4486232791552935,0.0,35500.0,-40627.25235490225,10129.511690653688,2.897246558310587,0.0
1069,Meridian-3,Russia,Russia,Military Space Forces (VKS),Military,Communications,,Elliptical,Molniya,116.0,2253,38105,0.675,62.85,645.98,2500.0,,,2010-11-02,,PO Polyot,Russia,Plesetsk Cosmodrome,Soyuz 2-1a,2010-058A,37212,Military communications - designed to replace Molniya and Parus spacecraft; this is the third of the series first success.,2010,11,2,,2.0245819323134224,44476,8624,53100,26550.0,35852,39169.42807854105,19584.714039270526,0.00014593923888956475,43053.43343563826,38758.8,13872.772995927884,119.59287065455072,13872.772995927884,2.0245819323134224,17926.0,3.1402822151371947,3.1410154208534937,0.0011988669350053575,38100.23461237844,26549.982307207712,-22.609871126692216,6.2820308417069874,0.0
1070,Meridian-4,Russia,Russia,Military Space Forces (VKS),Military,Communications,,Elliptical,Molniya,97.0,1722,38637,0.695,64.47,717.88,2500.0,,,2011-05-04,,PO Polyot,Russia,Plesetsk Cosmodrome,Soyuz 2-1a,2011-018A,37398,Military communications - designed to replace Molniya and Parus spacecraft; this is the fourth of the series.,2011,5,4,,1.6929693744344996,45008,8093,53101,26550.5,36915,38170.655954541835,19085.327977270917,0.00014593511640924035,43054.64964004884,43072.8,11600.83615301316,119.59624900013567,11600.83615301316,1.6929693744344996,18457.5,3.140185266019557,3.140995647394133,0.0013603896947132288,38632.07922510612,26550.481073935116,-22.788112682564684,6.281991294788266,0.0
1071,Meridian-6 ,Russia,Russia,Military Space Forces (VKS),Military,Communications,,Elliptical,Molniya,47.0,1494,38860,0.7040000000000001,63.77,718.04,2500.0,,,2012-11-14,7.0,ISS Reshetnev,Russia,Plesetsk Cosmodrome,Soyuz 2-1a,2012-063A,38995,Military communications - designed to replace Molniya and Parus spacecraft; this is the sixth of the series.,2012,11,14,(Meridian 16L),0.8203047484373349,45231,7865,53096,26548.0,37366,37722.23826869238,18861.11913434619,0.0001459557307519401,43048.56873251664,43082.399999999994,5620.2298067452275,119.579357590324,5620.2298067452275,0.8203047484373348,18683.0,3.140378195799653,3.1410864869375583,0.0012038548217713433,38866.778217142404,26547.986396557484,-19.093735798001923,6.282172973875117,0.0
1072,Meridian-7 ,Russia,Russia,Military Space Forces (VKS),Military,Communications,,Elliptical,Molniya,150.0,962,39398,0.7240000000000001,62.82,717.88,2500.0,,,2014-10-30,7.0,ISS Reshetnev,Russia,Plesetsk Cosmodrome,Soyuz 2-1a,2014-069A,40296,Military communications - designed to replace Molniya and Parus spacecraft; this is the seventh of the series.,2014,10,30,(Meridian 17L),2.6179938779914944,45769,7333,53102,26551.0,38436,36640.091539186964,18320.045769593482,0.00014593099412299812,43055.86585591129,43072.8,17939.944106629704,119.59962737753136,17939.944106629704,2.617993877991494,19218.0,3.1402999910403873,3.141075438570336,0.0013567510733238472,39402.90793947543,26550.98579461216,-18.950802278655832,6.282150877140672,0.0
1073,Meteor-M N-2,Russia,Russia,Russian Federal Service For Hydrometeorology and Environmental Monitoring (ROSHYDROMET),Government,Earth Observation,Meteorology,LEO,Sun-Synchronous,180.0,819,828,0.0006259999999999999,98.81,101.3,2778.0,,,2014-07-08,5.0,VNIIEM,Russia,Baikonur Cosmodrome,Soyuz 2-1b,2014-037A,40069,Imaging meteorological satellite carrying a range of weather and climate sensors,2014,7,8,,3.141592653589793,7199,7190,14389,7194.5,9,14388.997185349644,7194.498592674822,0.0010345891980315703,6073.120924840601,6078.0,3036.5604624203006,16.869780346779446,3036.5604624203,3.1415926535897927,4.5,3.1415926535897927,3.141592653589793,7.671091065669539e-20,828.0037570000004,7194.5,-1.7621439345978716e-12,6.283185307179586,0.0
1074,Meteosat 10 ,EUMETSAT,Multinational,EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Earth Observation,Earth Science/Meterology,GEO,,353.0,35784,35791,8.3e-05,1.8,1436.15,2000.0,,,2012-07-05,7.0,Thales Alenia Space,France,Guiana Space Center,Ariane 5 ECA,2012-035B,38552,,2012,7,5,(MSGalaxy-3MSG 3),6.161012259539984,42162,42155,84317,42158.5,7,84316.99970942989,42158.499854714944,7.293586529214378e-05,86146.71646126853,86169.0,84471.6414189661,239.29643461463482,84471.64141896609,6.161012259539984,3.5,6.161002143551112,0.1221932800340633,1.0115988905232527e-05,35784.02693098852,40905.799639735334,10200.719453384168,0.2443865600681266,0.0
1075,Meteosat 11 ,EUMETSAT,Multinational,EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Earth Observation,Earth Science/Meterology,GEO,,163.0,35791,35795,4.74e-05,3.1,1436.1,2000.0,1200.0,,2015-07-15,12.0,Thales Alenia Space,France/Italy,Guiana Space Center,Ariane 5 ECA,2015-034A,40732,,2015,7,15,(MSG 4),2.8448866807507573,42166,42162,84328,42164.0,4,84327.99990513234,42163.99995256617,7.292159479442868e-05,86163.57506843269,86166.0,39012.952044873695,239.3432640789797,39012.95204487369,2.844886680750757,2.0,2.844900538541403,2.8449143960179826,1.3857790659557328e-05,35794.91125353611,34956.84708609519,-23575.87191492134,5.689828792035965,1.865174681370263e-14
1076,Meteosat 8 ,EUMETSAT/ESA,Multinational,EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Earth Observation,Earth Science/Meterology,GEO,,41.5,35781,35793,0.00014199999999999998,0.46,1436.1,2000.0,1000.0,700.0,2002-08-21,12.0,Alcatel,France,Guiana Space Center,Ariane 5,2002-040B,27509,Meteorological spacecraft; intended primarily to support the National Meteorological Services (NMS) of Member States; planned system of 3 satellites,2002,8,21,(MSGalaxy-1 MSG-1),0.7243116395776468,42164,42152,84316,42158.0,12,84315.99914606955,42157.99957303477,7.293716284091653e-05,86145.18391514434,86166.0,9930.625367995806,239.2921775420676,9930.625367995806,0.7243116395776468,6.0,0.724405741632408,0.7244998486909643,9.410205501565069e-05,35782.516797808195,5122.016661475544,41845.691222047826,1.4489996973819286,0.0
1077,Meteosat 9 ,EUMETSAT,Multinational,EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Earth Observation,Earth Science/Meterology,GEO,,359.98,35775,35795,0.00023700000000000001,0.29,1436.0,2000.0,1000.0,700.0,2005-12-21,12.0,Alcatel/Alenia Space,France/Italy,Guiana Space Center,Ariane 5G,2005-049B,28912,Meteorological spacecraft; intended primarily to support the National Meteorologicla Services (NMS) of Member States; planned system of 3 satellites.,2005,12,21,(MSGalaxy-2 MSG 2),6.282836241329187,42166,42146,84312,42156.0,20,84311.99762785839,42155.998813929196,7.294235342075716e-05,86139.05382152893,86160.0,86134.26831853885,239.27514950424703,86134.26831853885,6.2828362413291865,10.0,6.28283615858097,0.0003492313568978051,8.274821857574396e-08,35775.009028608976,42155.98971709469,29.444390940266224,0.0006984627137956102,0.0
1078,MetOp-A ,EUMETSAT,Multinational,ESA/EUMETSAT (European Organization for the Exploitation of Meterological Satellites),Government/Civil,Earth Observation,Earth Science/Meterology,LEO,Sun-Synchronous,315.0,820,821,6.95e-05,98.7,101.3,4193.0,3750.0,,2006-10-19,5.0,EADS-Astrium,France/UK/Germany/Spain,Baikonur Cosmodrome,Soyuz-Fregat (Soyuz 2),2006-044A,29499,First polar-orbiting European meteorological satellite.,2006,10,19,(Meteorological Operational satellite),5.497787143782138,7192,7191,14383,7191.5,1,14382.999965236737,7191.499982618368,0.0010352366480620618,6069.32271857025,6078.0,5310.657378748969,16.85922977380625,5310.657378748968,5.497787143782137,0.5,5.497737997445601,0.7854964572781041,4.91463365559343e-05,820.1465988596765,-1.4137608763664846,7191.499843654326,1.5709929145562083,0.0
1079,MetOp-B ,EUMETSAT,Multinational,ESA/EUMETSAT (European Organization for the Exploitation of Meterological Satellites),Government/Civil,Earth Observation,Earth Science/Meterology,LEO,Sun-Synchronous,10.0,819,822,0.00020899999999999998,98.7,101.3,4085.0,,,2012-09-17,5.0,EADS-Astrium,France/UK/Germany/Spain,Baikonur Cosmodrome,Soyuz 2-1a,2012-049A,38771,,2012,9,17,(Meteorological Operational satellite),0.17453292519943295,7193,7190,14383,7191.5,3,14382.999687130638,7191.499843565319,0.0010352366480620618,6069.32271857025,6078.0,168.59229773806248,16.85922977380625,168.59229773806248,0.17453292519943295,1.5,0.1745692251399941,0.1746055288169991,3.6299941314086525e-05,819.0198202794018,6757.442253925355,2460.6190626454504,0.3492110576339982,0.0
1080,Mexsat-3 ,Mexico,Mexico,Mexico Telecomm,Government/Military,Communications,,GEO,,245.1,35784,35791,8.3e-05,0.07,1436.16,2900.0,,3500.0,2012-12-19,15.0,Orbital Sciences Corp.,USA,Guiana Space Center,Atlas 5 ECA,2012-075B,39035,Start of 3-satellite constellation.,2012,12,19,(Mexsat Bicentenario),4.277801996638102,42162,42155,84317,42158.5,7,84316.99970942989,42158.499854714944,7.293586529214378e-05,86146.71646126853,86169.6,58651.556124047,239.29643461463482,58651.55612404699,4.277801996638102,3.5,4.277726714615719,2.005533873270539,7.528202228646753e-05,35788.973508714575,-27201.830305563093,-32208.687385971716,4.011067746541078,0.0
1081,Mexsat3 ,Mexico,Mexico,Mexico Telecomm,Government,Communications,,GEO,,243.2,35767,35805,0.00045099999999999996,7.12,1436.0,5325.0,,,2015-10-02,15.0,Boeing Satellite Systems,USA,Cape Canaveral,Atlas 5,2015-056A,40946,,2015,10,2,(Morelos-3),4.244640740850209,42176,42138,84314,42157.0,38,84313.99143677163,42156.99571838581,7.293975805388373e-05,86142.11885016024,86160.0,58193.7869565527,239.28366347266734,58193.78695655269,4.244640740850208,19.0,4.244238266487546,2.0393494740879707,0.0004024743492606005,35794.57927718336,-24962.10349888196,-33972.13274848851,4.0786989481759415,0.0
1082,MICROSCOPE ,NR (12/16),ESA,Centre National d'Etudes Spatiales (CNES),Government,Space Science,,LEO,,112.0,711,715,0.00028199999999999997,98.23,99.0,300.0,,,2016-04-25,1.0,CNES,France,Guiana Space Center,Soyuz 2.1a,2016-025B,41457,,2016,4,25,(MICRO-Satellite à traînée Compensée pour l'Observation du Principe d'Equivalence),1.9547687622336491,7086,7082,14168,7084.0,4,14167.99943534725,7083.999717673625,0.0010588904618001125,5933.744361525534,5940.0,1846.0538013634996,16.48262322645982,1846.0538013634996,1.9547687622336494,2.0,1.9550302004625488,1.9552916248689725,0.0002614382244028604,713.7488313129852,-5090.654388182011,-4926.285818514973,3.910583249737945,0.0
1083,Mikhailo Lomonosov ,Russia,Russia,Moscow State University,Civil/Government,Space Science,,LEO,Sun-Synchronous,263.0,469,487,0.00131,97.27,94.0,645.0,,,2016-04-27,3.0,Roscosmos,Russia,Vostochny Cosmodrome,Soyuz 2.1a,2016-026A,41464,Pinpoint the origin of mysterious brilliant flashes of light in the upper atmosphere called transient luminous events.,2016,4,27,(MVL-300),4.590215932745087,6858,6840,13698,6849.0,18,13697.988173450874,6848.994086725437,0.001113853607535251,5640.943535733655,5640.0,4121.02263860542,15.669287599260153,4121.02263860542,4.590215932745086,9.0,4.5889159048343835,1.6955693246677377,0.00130002719512453,479.10501113195915,-6636.84978881602,-1691.4552729535646,3.3911386493354754,0.0
1084,Milstar DFS-1 ,USA,USA,US Air Force,Military,Communications,,GEO,,321.1,35754,35819,0.000771,5.99,1436.13,4536.0,,8000.0,1994-02-07,10.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Titan 4A,1994-009A,22988,"Voice communication data imagery and video; survivable global military communication system. ""World's most secure nuclear survivable space-based communication system.""",1994,2,7,(USA 99 Milstar 1-F1) (Military Strategic and Tactical Relay),5.6042522281537925,42190,42125,84315,42157.5,65,84314.97494514246,42157.48747257123,7.293846042816265e-05,86143.65137810822,86167.8,76835.35127086265,239.28792049474504,76835.35127086264,5.604252228153791,32.5,5.603767777953886,0.6799021247592986,0.000484450249169476,35761.21431741241,8829.048570115021,41222.58722684309,1.3598042495185971,0.0
